"Address","Balance"
"0x8636167f22d00a747797f051c55a67accae81c66","0.892989692209182524"
"0xe5e233235216dae46386c43c979a14c176cdd8ee","0.431739536970929189"
"0xda058b3fc72741b435704b98de313775364e312e","0.761564084027305962"
"0xdea617676286408d4be98e2b4f5e0a2fe4d28eb3","0.015127569902770434"
"0xb0223cbcf665e713d92cd2c0a4a7baa14dfbf178","4091.372107373392916843"
